,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pe_polymer,c_ke_polymer,c_ebond_polymer,c_pe_filler,c_ke_filler,c_ebond_filler,c_pxy_polymer[1],c_pxy_polymer[2],c_pxy_polymer[3],c_pxy_filler[1],c_pxy_filler[2],c_pxy_filler[3],c_ke_total,c_pe_total,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_filler[1],c_pxx_filler[2],c_pxx_filler[3],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,v_Ly,Time_shift,v_shear_shift,Lx_shift,v_temp_avg,c_temp_polymer,c_temp_filler
189,3800000,3800,0.99766506,-0.008892695899999999,7.586516400000001,1.496491,10.389854,9.083007400000001,-2.8033375,-132029.81,59.191821,59.191821,59.191821,-0.0092977752,-0.043228290999999995,0.025847979,-0.041229093,-0.023363098,-0.025101691000000002,30935.097,1628.1629999999998,0.005984924796485079,1675210.0,153290,2163400.0,39554.4,184484,184800,2652.62,-907.3989999999999,-210.482,4501.31,174.75799999999998,-7389.71,337774,1714764.4,19802.9,20166.8,20732.3,-18570.6,-22112.0,-19609.1,0.0054531374457916755,-0.008607841401893976,0.004970351358527306,0.031657359058323745,-0.0032420612443579072,-0.033632144437560844,59.1868,3790.0,0.006370328045687437,59.21449799999999,0.9964716641590701,0.9970081300813007,0.9960263470467552
190,3820000,3820,1.0006295,-0.056409085,7.5870847999999995,1.5009376,10.392783,9.0880224,-2.8056981,-133159.75,59.191559,59.191559,59.191559,-0.13273896,-0.015141978,-0.021346313999999998,0.07234756099999999,-0.048104876,0.068512923,31099.145,1465.4047,0.005980472018282902,1674730.0,153830,2163370.0,40248.4,184920,185388,1063.91,2054.72,-1348.07,6549.91,4862.97,1106.11,338750,1714978.4,20601.7,19844.5,19630.7,-17313.8,-22002.1,-20768.1,0.014549517656429778,-0.009547747588282142,-0.005033188777767934,0.033692450659350386,0.0306119568103372,-0.0010707142224975663,59.1878,3810.0,0.00636587526748526,59.21423599999999,0.999350975012538,1.000520325203252,0.9983803045027535
191,3840000,3840,0.99837137,-0.045593434,7.585774300000001,1.4975504,10.39003,9.083324800000002,-2.8042553,-132104.99,59.192977,59.192977,59.192977,0.009119719699999999,-0.12969702,-0.016203007,-0.020444404,-0.014163766000000001,0.033645752,31264.211,1302.6754,0.006004571405652019,1674900.0,153377,2163510.0,39700.4,184644,184935,110.925,2979.16,-1969.6,-15536.1,-5303.07,-11285.0,338021,1714600.4,19660.8,19180.7,19580.3,-16667.3,-22404.6,-19430.2,0.01324674749977874,-0.014266306752809974,0.0006642180723957808,-0.06825902734755289,-0.010283697672360386,-0.05865386317373219,59.1879,3830.0,0.006389974654854377,59.215653999999994,0.9972003422131752,0.9975739837398373,0.9968901846452867
192,3860000,3860,0.99806916,0.046670478,7.5903016,1.4970971000000002,10.392858,9.0873987,-2.8025562,-133025.98,59.191951,59.191951,59.191951,0.02065094,0.019861601,0.099498895,-0.055304402,0.010719993999999998,-0.0038804852,31428.868,1139.9071,0.0059871341902496215,1674950.0,153637,2163340.0,40041.5,184961,185241,-1365.09,-430.89599999999996,-2098.89,6833.47,6965.2,-2442.96,338598,1714991.5,18820.0,19684.9,19167.0,-15162.4,-21647.5,-20986.5,0.016185503141870963,-0.008684839366315597,-0.00805159748650323,0.024198513142755996,0.028915408443225064,-0.020098460040711568,59.1926,3850.0,0.006372537439451979,59.214628,0.9989025577484734,0.9992650406504066,0.9986016628873772
193,3880000,3880,1.0026941999999999,-0.091435615,7.5899567999999995,1.5040346000000002,10.394053999999999,9.0939914,-2.8040974,-134510.43,59.192055,59.192055,59.192055,-0.17691919,-0.015525232,-0.081862425,0.045409639,0.020488184,-0.074013037,31592.908,977.10025,0.005988901705261183,1674860.0,153778,2163320.0,40763.2,185671,185919,2529.03,5115.56,816.9860000000001,6248.47,3429.54,-5209.86,339449,1715623.2,18598.7,19407.3,19457.4,-17601.7,-21460.2,-18334.1,0.004411894857952031,-0.009084432250641657,0.004970793875564222,0.038841932914417204,0.03781352332064784,-0.0194392158598106,59.1843,3870.0,0.006374304954463541,59.214732,1.0014131044045196,1.0001821138211382,1.0024349422308607
194,3900000,3900,0.9998046,0.042634454,7.591424900000001,1.4997003,10.397428999999999,9.091125199999999,-2.806004,-133853.96,59.187808999999994,59.187808999999994,59.187808999999994,-0.0071089551,0.17608126,-0.041068939,-0.030726567000000003,0.015942875,0.031702145,31757.335,814.29064,0.005916739505846927,1674260.0,153483,2163340.0,40925.3,185747,185983,1329.95,1899.28,455.347,-1310.85,-7698.96,6199.09,339230,1715185.3,19088.5,20010.3,20793.9,-18044.2,-23714.6,-18187.2,0.004621205416408528,-0.016392158598106023,0.011535091601026642,8.452075404903149e-05,-0.025664572086025312,0.029447017435171252,59.1861,3890.0,0.0063021427550492845,59.21048599999999,1.000767029530637,0.9982634146341464,1.002845265090163
195,3920000,3920,1.0003794,-0.042773991,7.5902343,1.5005625,10.395864999999999,9.090796800000001,-2.805631,-133771.66,59.178472,59.178472,59.178472,-0.12689811,0.038601652,-0.040025515,-0.054588925999999996,-0.035303132,-0.084796983,31920.917,651.44728,0.005758054047549912,1674560.0,153695,2163400.0,40454.5,185585,185780,-1227.68,-156.34,1265.7,1941.43,-2963.24,13461.3,339280,1715014.5,18118.4,20229.9,19989.3,-17580.1,-21823.6,-18610.0,0.002382069209664585,-0.0070523940171696485,0.006103637490043364,0.0031584653509160103,-0.013804672979909727,0.06516948402513496,59.181999999999995,3910.0,0.00614345729675227,59.201148999999994,1.0009145352096056,0.9996422764227642,1.00197062952165
196,3940000,3940,0.99984762,-0.014007356,7.586377900000001,1.4997648000000001,10.393822,9.0861427,-2.807444,-132718.46,59.184746,59.184746,59.184746,0.011673748999999999,0.0059225743,-0.05961839099999999,0.060366475,0.07349454799999999,0.022173696,32083.205,488.57672,0.005864682789689318,1674050.0,153184,2162930.0,40519.2,185537,185720,3163.17,-2205.71,-1156.51,-10059.5,-10897.3,7506.67,338721,1714569.2,18752.4,19016.9,19084.3,-18516.1,-20087.5,-18256.4,0.0010456677582087038,-0.004737587397114783,0.003663598548544109,-0.030517435171254093,-0.0579830515974865,0.028100539870785025,59.1837,3930.0,0.006250086038891676,59.20742299999999,0.9992654217187362,0.9963186991869919,1.0017114782420904
197,3960000,3960,0.99986879,0.042889983,7.5839811,1.4997966,10.392968,9.083777699999999,-2.8089865,-132176.73,59.176513,59.176513,59.176513,0.0071579037,0.13758162,-0.016069578,-0.022905553999999998,0.013980767,-0.053835598,32248.201,325.7394,0.005724760183053402,1673790.0,153025,2163270.0,40546.5,185408,185786,-1363.48,-1511.47,-2855.61,7242.09,-4893.74,-4921.49,338433,1714336.5,19615.8,19693.5,19684.8,-17865.0,-21683.2,-19803.5,0.0077475882821488595,-0.008804761483317112,-0.0005252677228073313,0.026013850783255157,-0.028344145499601736,-0.034414992477210374,59.1793,3950.0,0.00611016343225576,59.199189999999994,0.9984157890078768,0.9952845528455285,1.0010150091782744
198,3980000,3980,0.998534,-0.065638659,7.5885455,1.4977943999999999,10.395663,9.0863399,-2.8071175,-132746.17,59.184128,59.184128,59.184128,-0.025383309,0.04256435,-0.21409702,-0.015220042,-0.036651261,0.0066092373,32413.207000000002,162.88044,0.00585417967163995,1674240.0,153425,2163150.0,40400.4,185247,185646,2281.1,129.195,588.035,14297.7,10147.4,1796.49,338672,1714640.4,19204.6,19225.2,18703.9,-18020.4,-20635.5,-18056.4,0.005240286751039902,-0.006240817771484199,0.0028652978139658376,0.0733640145145588,0.045475683688822016,0.01055192937428091,59.1772,3970.0,0.006239582920842308,59.206804999999996,0.9991208661533469,0.9978861788617885,1.0001457725947522
199,4000000,4000,1.0013143,-0.068597153,7.587194,1.5019648,10.394375,9.089158900000001,-2.807181,-133376.45,59.185054,59.185054,59.185054,-0.11010775,-0.0075606602,-0.088123046,-0.04547351,0.052489815999999995,0.060226614000000005,32577.779,0.0,0.005869917353377455,1674130.0,153660,2163370.0,40561.7,185624,185775,-1563.19,-1050.92,-700.836,2050.42,-211.132,-6147.02,339284,1714691.7,18724.8,18759.3,19141.8,-19377.3,-19071.3,-18344.9,-0.0028874236658111337,-0.001380653155146473,0.003526418267103274,0.0021560757589167184,-0.005584795114611913,-0.03030292946278432,59.1838,3990.0,0.006255320602579812,59.207730999999995,1.000926335663923,0.9994146341463415,1.002181189936292
